40;38;7610.55586876589;
44;38;6621.734763421028;
48;38;5790.268787522842;
52;38;5091.638205892468;
56;38;3901.1922186300635;
60;38;4004.77161852509;
64;38;3580.785565056298;
68;38;3217.8995251627202;
72;38;2905.5049265583766;
76;38;2635.0462186169716;
80;38;2399.6097181466557;
84;38;2193.58764798174;
88;38;2012.4100649139946;
92;38;1852.333359982591;
96;38;1710.2741396962138;
100;38;1583.6788222056039;
104;38;1470.4210835281574;
108;38;1368.7209427196012;
112;38;1277.0806558331788;
116;38;1194.2336904030235;
120;38;1119.1039108413715;
124;38;1050.7727659675602;
128;38;988.4527754024002;
132;38;908.175539163216;
136;38;879.2264556968985;
140;38;831.2257270423852;
144;38;787.0210666344883;
148;38;746.2255785399775;
152;38;708.5000437546096;
156;38;673.5460971576686;
160;38;641.1005073213037;
164;38;610.9303619206203;
168;38;582.8289999079589;
172;38;556.6125620071853;
176;38;532.1170551863488;
180;38;509.195846027862;
184;38;487.7175133032051;
188;38;467.5640024728218;
192;38;448.62903482924776;
196;38;430.81673212571695;
200;38;414.04042414223113;
204;38;398.2216120312787;
208;38;379.3984501598952;
212;38;369.1780293161519;
216;38;355.8295393583412;
220;38;343.1898074845758;
224;38;331.20969086448713;
228;38;319.8442197108252;
232;38;309.0521805096487;
236;38;298.79574686138585;
240;38;289.04015183471165;
244;38;279.75339659779456;
248;38;270.9059908258205;
252;38;262.47072099337674;
256;38;254.42244318987287;
260;38;246.73789754754216;
264;38;239.39554174506338;
268;38;232.37540138795157;
272;38;225.6589353399395;
276;38;219.22891432818687;
280;38;213.06931135384912;
284;38;206.0334593206062;
288;38;201.50267776969486;
292;38;196.06875868370298;
296;38;190.85132553003496;
300;38;185.83904972142045;
304;38;181.02133282388968;
308;38;176.3882509054729;
312;38;171.9305037548329;
316;38;167.63936850619575;
320;38;163.50665722373378;
324;38;159.52467807658104;
328;38;155.68619975340152;
332;38;151.98441881900362;
336;38;148.41292973173404;
340;38;144.96569728120994;
344;38;141.63703122482366;
348;38;138.42156292724394;
352;38;135.31422381793345;
356;38;132.31022551667047;
360;38;128.96427850204236;
364;38;126.59438998504083;
368;38;123.87421851483487;
372;38;121.24068912225266;
376;38;118.69016499884674;
380;38;116.21919796138718;
384;38;113.82451684589432;
388;38;111.50301672524984;
392;38;109.25174888408765;
396;38;107.06791149083983;
400;38;104.9488409159876;
404;38;102.89200363450254;
408;38;100.89498868753071;
412;38;98.95550063761948;
416;38;97.07135299603215;
420;38;95.24046208422078;
424;38;93.46084128931761;
428;38;91.73059569425641;
432;38;90.04791704848867;
436;38;88.20554225420346;
440;38;86.81843298118474;
444;38;85.26840346993231;
448;38;83.75948470374351;
452;38;82.29023673494157;
456;38;80.85928206527205;
460;38;79.46530242484369;
464;38;78.10703574660147;
468;38;76.78327331414766;
472;38;75.49285708478055;
476;38;74.23467715931292;
480;38;73.00766940336507;
484;38;71.81081320136036;
488;38;70.6431293425976;
492;38;69.50367802151959;
496;38;68.39155694845613;
500;38;67.30589957442317;
504;38;66.24587340090693;
508;38;65.21067838970339;
512;38;64.09123043775617;
516;38;63.21173504786384;
520;38;62.24653578821017;
524;38;61.30326320503082;
528;38;60.381258512990826;
532;38;59.479887474804855;
536;38;58.59853930367353;
540;38;57.73662563707876;
544;38;56.89357955205924;
548;38;56.068854638317134;
552;38;55.26192411373995;
556;38;54.472279982504915;
560;38;53.699432240862734;
564;38;52.94290811610699;
568;38;52.20225134393695;
572;38;51.477021484661236;
576;38;50.76679326624799;
580;38;50.07115596501535;
584;38;49.38971281044178;
588;38;48.65971902422825;
592;38;48.067888272971686;
596;38;47.42677816802461;
600;38;46.7984037654096;
604;38;46.182430102539;
608;38;45.57853315428474;
612;38;44.986399402389;
616;38;44.40572543577764;
620;38;43.8362175584698;
624;38;43.27759141732713;
628;38;42.72957165311345;
632;38;42.19189155429376;
636;38;41.66429274193615;
640;38;41.14652485013721;
644;38;40.63834523767946;
648;38;40.13951869937955;
652;38;39.6498171922849;
656;38;39.16901958517701;
660;38;38.69691139819406;
664;38;38.19489275127489;
668;38;37.777937225497226;
672;38;37.33067345998825;
676;38;36.89130312694215;
680;38;36.45964163569079;
684;38;36.03550975815597;
688;38;35.618733444009194;
692;38;35.20914364004602;
696;38;34.806576121360195;
700;38;34.410871326701454;
704;38;34.02187419567235;
708;38;33.639434026576055;
712;38;33.26340432294273;
716;38;32.89364265486802;
720;38;32.530010525555554;
724;38;32.172373241890455;
728;38;31.820599789587504;
732;38;31.47456270911789;
736;38;31.134137988536168;
740;38;30.774295882441947;
744;38;30.46964613030468;
748;38;30.145347203728306;
752;38;29.826196858230105;
756;38;29.51208671314089;
760;38;29.202911221529575;
764;38;28.898567585531055;
768;38;28.598955671808653;
772;38;28.30397792327858;
776;38;28.013539286195737;
780;38;27.72754712992355;
784;38;27.445911172133492;
788;38;27.16854341359067;
792;38;26.89535806161075;
796;38;26.626271471463042;
800;38;26.361202075420806;
804;38;26.100070325785055;
808;38;25.84279863359734;
812;38;25.58931131013378;
816;38;25.322676006820984;
820;38;25.09339619405182;
824;38;24.850826038977175;
828;38;24.61175543132049;
832;38;24.376117387539125;
836;38;24.14384652651097;
840;38;23.9148790090494;
844;38;23.6891525065148;
848;38;23.46660615336259;
852;38;23.247180497941372;
856;38;23.030817483093415;
860;38;22.81746038484198;
864;38;22.607053793692103;
868;38;22.399543564604755;
872;38;22.194876793519143;
876;38;21.993001775250377;
880;38;21.793867976268302;
884;38;21.597426000171254;
888;38;21.40362755825845;
892;38;21.200612451273628;
896;38;21.023773481576427;
900;38;20.83762654356724;
904;38;20.65394047848713;
908;38;20.47267210956852;
912;38;20.293779200399513;
916;38;20.11722043189002;
920;38;19.942955381586216;
924;38;19.770944498066456;
928;38;19.601149075606372;
932;38;19.433531239981676;
936;38;19.268053917767247;
940;38;19.10468082611078;
944;38;18.943376444227397;
948;38;18.78410599713243;
952;38;18.626835440161813;
956;38;18.47153143572359;
960;38;18.318161338873324;
964;38;18.1666931783584;
968;38;18.00857415077371;
972;38;17.86933805755325;
976;38;17.723390378889235;
980;38;17.579223173537684;
984;38;17.436807601694454;
988;38;17.296115404327793;
992;38;17.15711889457816;
996;38;17.0197909329745;
1000;38;16.884104925120482;
1004;38;16.750034805414543;
1008;38;16.61755501877633;
1012;38;16.486640516010084;
1016;38;16.357266737632017;
1020;38;16.22940960748383;
1024;38;16.103045512480094;
1028;38;15.978151301462276;
1032;38;15.854704269378999;
1036;38;15.732682147156083;
1040;38;15.612063087988645;
1044;38;15.4865250837247;
1048;38;15.374948877692077;
1052;38;15.258412088802288;
1056;38;15.143195067903434;
1060;38;15.029277971250849;
1064;38;14.916641314430308;
1068;38;14.805265984481593;
1072;38;14.69513322174862;
1076;38;14.586224613587547;
1080;38;14.478522085082659;
1084;38;14.37200789669987;
1088;38;14.266664634309564;
1092;38;14.162475197997992;
1096;38;14.059422802545669;
1100;38;13.957490961845906;
1104;38;13.856663493548695;
1108;38;13.756924502551556;
1112;38;13.658258378438404;
1116;38;13.560649794560959;
1120;38;13.459325382427778;
1124;38;13.36854527243122;
1128;38;13.274020017555813;
1132;38;13.180493646863397;
1136;38;13.087952141306232;
1140;38;12.996381719782221;
1144;38;12.905768847494983;
1148;38;12.816100218280553;
1152;38;12.727362764384452;
1156;38;12.639543633424182;
1160;38;12.552630202584623;
1164;38;12.466610060238963;
1168;38;12.381471008744484;
1172;38;12.297201056293488;
1176;38;12.213788417859178;
1180;38;12.131221501920663;
1184;38;12.049488916050905;
1188;38;11.968579460881301;
1192;38;11.888482115889929;
1196;38;11.80552571465887;
1200;38;11.730680628948903;
1204;38;11.652955353987636;
1208;38;11.57599993576514;
1212;38;11.499804239925652;
1216;38;11.424358298883817;
1220;38;11.349652310889724;
1224;38;11.27567663211812;
1228;38;11.202421774118193;
