7;1;0.25236912506812104;
15;1;0.0633359350866769;
31;1;0.015849251496881323;
63;1;0.0039632677233996105;
127;1;0.0009908766149848702;
255;1;0.00024772289713581586;
511;1;6.19309192799733e-5;
1023;1;1.548283568553188e-5;
2047;1;3.872374236379983e-6;
4095;1;9.79092241948365e-7;
8191;1;2.9148104729870283e-7;
