2047;200;174;32.09269905090332;0.18444079914312253;RBGS;
2047;200;635;114.35138392448425;0.18008091956611694;NGS;
2047;200;518;110.6876380443573;0.2136826989273307;OJC;
2047;400;45;8.463680982589722;0.18808179961310492;RBGS;
2047;400;279;49.95509386062622;0.17905051562948465;NGS;
2047;400;133;28.694432020187378;0.2157476091743412;OJC;
2047;600;19;3.7515110969543457;0.19744795247128136;RBGS;
2047;600;173;31.00366997718811;0.17921196518605845;NGS;
2047;600;60;12.901010036468506;0.21501683394114177;OJC;
2047;800;10;2.0104458332061768;0.20104458332061767;RBGS;
2047;800;122;21.7424259185791;0.17821660588999264;NGS;
2047;800;32;6.924453973770142;0.21638918668031693;OJC;
2047;1000;4;0.9184980392456055;0.22962450981140137;RBGS;
2047;1000;92;16.43496298789978;0.17864090204238892;NGS;
2047;1000;19;4.156704902648926;0.2187739422446803;OJC;
2047;1200;8;1.603585958480835;0.20044824481010437;RBGS;
2047;1200;72;12.951596975326538;0.1798832913239797;NGS;
2047;1200;11;2.5033669471740723;0.22757881337946112;OJC;
2047;1400;16;3.0693728923797607;0.19183580577373505;RBGS;
2047;1400;57;10.352699995040894;0.1816263157024718;NGS;
2047;1400;6;1.4161090850830078;0.23601818084716797;OJC;
2047;1600;36;6.600244998931885;0.18334013885921902;RBGS;
2047;1600;44;7.98882794380188;0.18156427145004272;NGS;
2047;1600;12;2.6863338947296143;0.22386115789413452;OJC;
2047;1800;115;21.304601907730103;0.18525740789330525;RBGS;
2047;1800;31;5.691971063613892;0.1836119697939965;NGS;
2047;1800;16;3.524646043777466;0.2202903777360916;OJC;
2047;2000;2755;507.51417112350464;0.18421567009927572;RBGS;
2047;2000;18;3.3483622074127197;0.18602012263404;NGS;
2047;2000;18;3.9729859828948975;0.22072144349416098;OJC;
