100.0; 400; 0.1; OJC; 64; 0.00553527832031; 9.85644575788e-07; 0.999979540853
100.0; 400; 0.01; OJC; 75; 0.00600094795227; 9.14937844801e-08; 0.999979540853
100.0; 400; 0.001; OJC; 85; 0.00685730934143; 1.05417063811e-08; 0.999979540853
100.0; 400; 0.0001; OJC; 96; 0.00766334533691; 9.78548099919e-10; 0.999979540853
100.0; 400; 1e-05; OJC; 107; 0.00864440917969; 9.08350592824e-11; 0.999979540853
100.0; 400; 1.0000000000000002e-06; OJC; 117; 0.00938123703003; 1.04658231747e-11; 0.999979540853
100.0; 400; 1.0000000000000002e-07; OJC; 128; 0.010189704895; 9.72117226165e-13; 0.999979540853
100.0; 400; 1.0000000000000002e-08; OJC; 139; 0.0109765052795; 9.44558109078e-14; 0.999979540853
100.0; 400; 1.0000000000000003e-09; OJC; 149; 0.01183801651; 1.52054333959e-14; 0.999979540853
200.0; 400; 0.1; OJC; 14; 0.00129531860352; 2.33210153365e-07; 0.999979540853
200.0; 400; 0.01; OJC; 16; 0.00147737503052; 2.63198461058e-08; 0.999979540853
200.0; 400; 0.001; OJC; 18; 0.00159426689148; 2.97043246659e-09; 0.999979540853
200.0; 400; 0.0001; OJC; 21; 0.00185361862183; 1.12625187257e-10; 0.999979540853
200.0; 400; 1e-05; OJC; 23; 0.00227736473083; 1.27132531764e-11; 0.999979540853
200.0; 400; 1.0000000000000002e-06; OJC; 25; 0.00215379714966; 1.44617841784e-12; 0.999979540853
200.0; 400; 1.0000000000000002e-07; OJC; 27; 0.00228688240051; 1.74063375064e-13; 0.999979540853
200.0; 400; 1.0000000000000002e-08; OJC; 29; 0.00244986534119; 3.08931805199e-14; 0.999979540853
200.0; 400; 1.0000000000000003e-09; OJC; 31; 0.00261852264404; 1.49049250847e-14; 0.999979540853
300.0; 400; 0.1; OJC; 8; 0.000825233459473; 1.1225459895e-07; 0.999979540853
300.0; 400; 0.01; OJC; 9; 0.000913915634155; 1.51872797159e-08; 0.999979540853
300.0; 400; 0.001; OJC; 11; 0.00107320785522; 2.7798943816e-10; 0.999979540853
300.0; 400; 0.0001; OJC; 12; 0.00115511894226; 3.76227529692e-11; 0.999979540853
300.0; 400; 1e-05; OJC; 13; 0.00122074127197; 5.11640869343e-12; 0.999979540853
300.0; 400; 1.0000000000000002e-06; OJC; 14; 0.00130623817444; 7.10965613899e-13; 0.999979540853
300.0; 400; 1.0000000000000002e-07; OJC; 15; 0.00139826774597; 1.23210230963e-13; 0.999979540853
300.0; 400; 1.0000000000000002e-08; OJC; 16; 0.00147109031677; 4.04101342658e-14; 0.999979540853
300.0; 400; 1.0000000000000003e-09; OJC; 18; 0.0016154384613; 3.16527215446e-14; 0.999979540853
