3;1.5611648559570313e-5;3;rek;
3;1.5978813171386718e-5;3;itv;
7;5.06138801574707e-5;4;rek;
7;6.6986083984375e-5;4;itv;
15;0.0002247786521911621;5;rek;
15;0.00020554542541503906;5;itv;
31;0.0005613112449645996;6;rek;
31;0.0006578302383422851;6;itv;
63;0.0023720145225524904;7;rek;
63;0.0025021862983703614;7;itv;
127;0.011155495643615723;8;rek;
127;0.011274220943450928;8;itv;
