100.0; 400; 0.1; OJC; 64; 0.007991304397583008; 1.3956639368326906e-5; 0.9999795408529385
100.0; 400; 0.01; OJC; 75; 0.009004735946655273; 1.2955438355411336e-6; 0.9999795408529385
100.0; 400; 0.001; OJC; 85; 0.010099353790283204; 1.4926962279670682e-7; 0.9999795408529385
100.0; 400; 0.0001; OJC; 96; 0.011465015411376954; 1.3856153658875996e-8; 0.9999795408529385
100.0; 400; 1.0e-5; OJC; 107; 0.01277531623840332; 1.2862161152358814e-9; 0.9999795408529385
100.0; 400; 1.0000000000000002e-6; OJC; 117; 0.013909950256347656; 1.4819491193450012e-10; 0.9999795408529385
100.0; 400; 1.0000000000000002e-7; OJC; 128; 0.015332841873168945; 1.3756476434719742e-11; 0.9999795408529385
100.0; 400; 1.0000000000000002e-8; OJC; 139; 0.01652337074279785; 1.277856339875626e-12; 0.9999795408529385
100.0; 400; 1.0000000000000003e-9; OJC; 149; 0.01762413024902344; 1.5464880380382068e-13; 0.9999795408529385
200.0; 400; 0.1; OJC; 14; 0.0018101215362548828; 3.3022349186053903e-6; 0.9999795408529385
200.0; 400; 0.01; OJC; 16; 0.002121438980102539; 3.726866109709997e-7; 0.9999795408529385
200.0; 400; 0.001; OJC; 18; 0.002355480194091797; 4.206100214582732e-8; 0.9999795408529385
200.0; 400; 0.0001; OJC; 21; 0.0027658748626708985; 1.5947160118363919e-9; 0.9999795408529385
200.0; 400; 1.0e-5; OJC; 23; 0.0029703235626220704; 1.7997792825332582e-10; 0.9999795408529385
200.0; 400; 1.0000000000000002e-6; OJC; 25; 0.0032564830780029298; 2.0312353545229558e-11; 0.9999795408529385
200.0; 400; 1.0000000000000002e-7; OJC; 27; 0.0038619613647460937; 2.294506879144107e-12; 0.9999795408529385
200.0; 400; 1.0000000000000002e-8; OJC; 29; 0.0036876487731933596; 2.7625218451964585e-13; 0.9999795408529385
200.0; 400; 1.0000000000000003e-9; OJC; 31; 0.003933086395263672; 9.993314866459873e-14; 0.9999795408529385
300.0; 400; 0.1; OJC; 8; 0.0010213470458984375; 1.5895150674302969e-6; 0.9999795408529385
300.0; 400; 0.01; OJC; 9; 0.0011393928527832031; 2.1505056189330295e-7; 0.9999795408529385
300.0; 400; 0.001; OJC; 11; 0.0014643287658691407; 3.936338585793763e-9; 0.9999795408529385
300.0; 400; 0.0001; OJC; 12; 0.0015573406219482422; 5.325598368844883e-10; 0.9999795408529385
300.0; 400; 1.0e-5; OJC; 13; 0.0017237281799316407; 7.205198685833774e-11; 0.9999795408529385
300.0; 400; 1.0000000000000002e-6; OJC; 14; 0.0018058109283447265; 9.750042000779518e-12; 0.9999795408529385
300.0; 400; 1.0000000000000002e-7; OJC; 15; 0.0019294929504394532; 1.3324980970606294e-12; 0.9999795408529385
300.0; 400; 1.0000000000000002e-8; OJC; 16; 0.0021275997161865233; 2.5797328245291154e-13; 0.9999795408529385
300.0; 400; 1.0000000000000003e-9; OJC; 18; 0.0024065876007080076; 1.7903221678570375e-13; 0.9999795408529385
